pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,st_teff
"Kepler-250 c","Kepler-250",7.15680400000,2.28000000,,5160.00
"K2-72 b","K2-72",5.57721200000,1.08000000,,3360.47
"HD 106515 A b","HD 106515 A",3626.00000000000,,6006.95689230,
"bet Pic b","bet Pic",8682.00000000000,,2765.10714090,
"TOI-757 b","TOI-757",17.46819000000,2.50000000,10.50000000,5278.00
"Kepler-130 c","Kepler-130",27.50868000000,2.90000000,,5879.00
"Kepler-880 c","Kepler-880",11.80617370000,2.87000000,,6900.00
"Kepler-306 c","Kepler-306",7.24019300000,2.35000000,,4954.00
"Kepler-1907 c","Kepler-1907",14.86390018000,1.15547044,,5159.00
"Kepler-1273 b","Kepler-1273",28.62565300000,2.49000000,,5566.00
"Kepler-883 b","Kepler-883",12.98495573000,1.78000000,,6116.00
"TOI-1768.01","TOI-1768",7.33770364900,3.45300000,,5994.00
"Kepler-1119 b","Kepler-1119",8.32651530000,1.92000000,,6083.00
"TIC 32032563 b","TIC 32032563",13.83460487791,3.47739942,,5567.93
"Kepler-1001 b","Kepler-1001",14.30511983000,3.15000000,,5491.00
"KMT-2024-BLG-2005L b","KMT-2024-BLG-2005L",,,50.85254512,
"Kepler-186 b","Kepler-186",3.88679070000,1.07000000,,3788.00
"Kepler-108 b","Kepler-108",49.18392100000,8.65000000,,5854.00
"Kepler-810 b","Kepler-810",4.59725385000,1.93000000,,5803.00
"Kepler-847 b","Kepler-847",2.34323189500,1.18000000,,4940.00
"K2-195 b","K2-195",15.85297500000,3.13000000,,5713.00
"Kepler-1641 c","Kepler-1641",32.65721200000,2.95000000,,6152.00
"Kepler-1926 b","Kepler-1926",42.87770081000,2.31495961,,5256.00
"Kepler-377 b","Kepler-377",12.50952900000,1.39000000,,5949.00
"HD 33142 c","HD 33142",810.20000000000,,282.86728223,5025.40
"HD 134060 c","HD 134060",1291.56460000000,,29.29000000,5966.00
"GJ 3293 b","GJ 3293",30.59870000000,,23.54000000,3466.00
"Kepler-758 d","Kepler-758",20.49661970000,2.12000000,,6228.00
"HD 134606 c","HD 134606",58.88300000000,,11.31000000,5576.00
"Kepler-672 b","Kepler-672",38.37746230000,2.50000000,,5627.00
"Kepler-52 d","Kepler-52",36.44517100000,1.95000000,,4263.00
"Kepler-1541 b","Kepler-1541",8.40691199000,1.16000000,,5282.00
"Kepler-1987 b","Kepler-1987",2.34586300200,1.23000000,,4769.00
"Kepler-221 d","Kepler-221",10.04156000000,2.73000000,,5243.00
"HD 166724 b","HD 166724",5144.00000000000,,1121.89000000,5127.00
"Kepler-18 d","Kepler-18",14.85888000000,6.98000000,16.40000000,5345.00
"HD 160691 c","HD 160691",3947.00000000000,,1398.44499080,5773.00
"Kepler-211 c","Kepler-211",6.04045000000,1.29000000,,5123.00
"Kepler-22 b","Kepler-22",289.86387600000,2.10000000,9.10000000,5596.00
"HD 108874 b","HD 108874",394.48123000000,,451.31860000,5600.00
"Kepler-244 d","Kepler-244",20.05040100000,2.31000000,,5554.00
"K2-53 b","K2-53",12.20772000000,2.60000000,,5263.00
"Kepler-1473 b","Kepler-1473",14.42735510000,1.19000000,,6046.00
"KIC 3526061 b","KIC 3526061",3552.00000000000,,5768.58558705,4829.00
"Kepler-662 b","Kepler-662",21.67697486000,2.18000000,,4897.00
"Kepler-1149 b","Kepler-1149",3.73089898000,1.44000000,,5833.00
"KPS-1 b","KPS-1",1.70629100000,11.54527000,346.43470000,5165.00
"Kepler-507 b","Kepler-507",3.56809692600,1.30000000,,6113.00
"Kepler-1854 b","Kepler-1854",39.83110046000,2.58746104,,5026.00
"GJ 687 c","GJ 687",727.56200000000,,16.00000000,
"Kepler-1088 b","Kepler-1088",23.12748644000,1.42000000,,5975.00
"GJ 876 b","GJ 876",61.11660000000,,723.22350000,
"Kepler-1651 b","Kepler-1651",9.87863917000,1.84000000,,3713.00
"Kepler-1134 b","Kepler-1134",17.13263989000,2.64000000,,5281.00
"Kepler-1502 b","Kepler-1502",41.70836290000,3.18000000,,6666.00
"GJ 3378 b","GJ 3378",21.45000000000,,2.30000000,3340.00
"NGC 2682 Sand 1429 b","NGC 2682 Sand 1429",77.48000000000,,572.09113260,6000.00
"K2-170 b","K2-170",7.57654400000,1.41817537,,5748.00
"Kepler-1582 b","Kepler-1582",4.83817712000,1.49000000,,3208.00
"WASP-120 b","WASP-120",,15.58048317,,
"TOI-1224 c","TOI-1224",17.94546600000,2.88400000,,3326.00
"Kepler-318 c","Kepler-318",11.81500700000,3.68000000,,5746.00
"DS Tuc A b","DS Tuc A",8.13826800000,5.70000000,,5428.00
"Kepler-1424 b","Kepler-1424",29.60917440000,1.16000000,,5838.00
"Kepler-1811 b","Kepler-1811",76.42230225000,3.84829873,,5561.00
"TOI-5301 b","TOI-5301",5.85885800000,13.09208946,1182.32167404,6240.00
"HD 176986 c","HD 176986",16.81240000000,,9.75000000,4931.00
"Kepler-32 d","Kepler-32",22.78020000000,2.70000000,,3900.00
"HIP 91258 b","HIP 91258",5.05050000000,,346.43470000,5519.00
"KOI-12 b","KOI-12",17.85518200000,13.78707000,349.61300000,
"WASP-150 b","WASP-150",5.64420700000,11.99363000,2688.84180000,6218.00
"TOI-4633 c","TOI-4633",271.94450000000,3.20000000,123.00000000,5800.00
"Kepler-196 b","Kepler-196",20.73988600000,1.90000000,,5128.00
"EPIC 228836835 b","EPIC 228836835",0.72811300000,1.10000000,,3782.00
"Kepler-1429 b","Kepler-1429",4.48487493000,1.29000000,,5902.00
"K2-146 b","K2-146",2.64460000000,2.05000000,5.77000000,3385.00
"bet Pic c","bet Pic",1202.00000000000,,2765.10714090,
"HD 219139 b","HD 219139",275.50000000000,,247.90615746,4831.00
"PDS 70 b","PDS 70",,21.96960217,1017.05090240,4109.00
"TOI-169 b","TOI-169",2.25544770000,12.17297400,251.40353000,5880.00
"Kepler-534 b","Kepler-534",15.95994513000,2.24000000,,5884.00
"Kepler-385 d","Kepler-385",56.41590000000,2.61864480,,5829.00
"HD 2039 b","HD 2039",1120.00000000000,,1999.15070000,5945.00
"Kepler-184 c","Kepler-184",20.30300500000,1.97000000,,5788.00
"Kepler-176 b","Kepler-176",5.43307400000,1.43000000,,5232.00
"HD 95544 b","HD 95544",2041.54152000000,,1913.64483855,
"K2-100 b","K2-100",1.67390350000,3.88000000,21.80000000,5945.00
"KMT-2019-BLG-1806L b","KMT-2019-BLG-1806L",,,4.67000000,
"Kepler-1851 b","Kepler-1851",12.02289963000,3.90012032,,5982.00
"K2-283 b","K2-283",1.92103600000,3.52000000,,5060.00
"K2-54 b","K2-54",9.78330000000,2.61169250,,3990.00
"Kepler-1216 b","Kepler-1216",4.37034536000,1.39000000,,5743.00
"Kepler-1861 b","Kepler-1861",40.03060150000,2.20677414,,5855.00
"Kepler-313 c","Kepler-313",32.27327300000,2.57000000,,5727.00
"Kepler-1570 b","Kepler-1570",26.54895500000,1.07000000,,5550.00
"Kepler-959 b","Kepler-959",14.80074836000,4.38000000,,7005.00
"tau Cet h","tau Cet",49.41000000000,,1.83000000,
"Kepler-887 b","Kepler-887",20.42228798000,1.84000000,,6194.00
"HD 99492 b","HD 99492",17.05030000000,,25.50000000,4929.00
"KMT-2019-BLG-0253L b","KMT-2019-BLG-0253L",,,9.20000000,
"Kepler-1462 b","Kepler-1462",65.64883410000,3.82000000,,5756.00
"TOI-6628 b","TOI-6628",18.18424000000,10.98480109,235.19302118,5463.00
"Kepler-643 b","Kepler-643",16.33889626000,10.16000000,,4908.00
"Kepler-1256 b","Kepler-1256",12.41277540000,1.49000000,,6129.00
"K2-202 b","K2-202",3.40516400000,2.30165603,,5491.00
"XO-3 b","XO-3",3.19152309000,14.79585452,4217.58296089,6970.00
"Kepler-34 b","Kepler-34",288.82200000000,8.56400000,69.92000000,5913.00
"MOA-2013-BLG-220L b","MOA-2013-BLG-220L",,,871.00000000,
"TOI-1756 b","TOI-1756",2.78301736297,1.94225664,,3891.86
"K2-139 b","K2-139",28.38061900000,9.11000000,,5370.00
"Kepler-1393 b","Kepler-1393",2.44357812000,0.80000000,,5697.00
"Kepler-1723 b","Kepler-1723",39.75289917000,2.88046569,,6072.00
"Kepler-1136 b","Kepler-1136",2.36172432900,1.64000000,,4512.00
"EPIC 249893012 c","EPIC 249893012",15.62400000000,3.67000000,14.67000000,5430.00
"UZ For c","UZ For",1916.25000000000,,2447.20000000,
"TOI-2193 A b","TOI-2193 A",2.12257350000,19.83989584,298.75870258,5966.00
"iot Dra c","iot Dra",25000.00000000000,,4958.12314920,4504.00
"CoRoT-26 b","CoRoT-26",4.20474000000,14.12000000,165.26000000,5590.00
"Kepler-1365 c","Kepler-1365",4.77468005000,0.80000000,,5770.00
"TOI-715 b","TOI-715",19.28800400000,1.55000000,,3075.00
"TOI-1266 d","TOI-1266",32.50900000000,,3.68000000,3563.00
"TOI-5938 b","TOI-5938",2.26042400000,3.82000000,,4650.00
"Kepler-1559 b","Kepler-1559",0.97191542800,0.72000000,,5316.00
"TOI-682.01","TOI-682",6.83923880000,3.74186000,,5085.00
"Wolf 1061 c","Wolf 1061",17.87190000000,,3.41000000,3342.00
"HD 151450 c","HD 151450",18144.76236000000,,1636.18063924,
"PH1 b","PH1",138.31700000000,6.18000000,169.00000000,6407.00
"TOI-7333 b","TOI-7333",6.26449803661,2.09469416,,4586.87
"TOI-4641 b","TOI-4641",22.09341000000,8.18255591,1229.99593509,6560.00
"K2-37 b","K2-37",4.44340000000,1.39000000,,5352.00
"Kepler-1349 b","Kepler-1349",2.12823928000,0.70000000,,6086.00
"Kepler-1047 b","Kepler-1047",56.18868870000,2.09000000,,5754.00
"HD 152843 c","HD 152843",19.50210400000,5.94000000,9.67000000,6310.00
"Kepler-1487 c","Kepler-1487",35.80071120000,7.97000000,,5745.00
"Kepler-1749 b","Kepler-1749",14.53409958000,1.61301783,,3957.00
"DMPP-2 c","DMPP-2",3.16800000000,,51.79000000,
"Kepler-1310 b","Kepler-1310",0.67933627200,1.44000000,,5549.00
"Kepler-1350 c","Kepler-1350",1.76678906200,1.73000000,,3827.00
"HATS-46 b","HATS-46",4.74237290000,10.12172700,54.98459000,5495.00
"Kepler-1402 b","Kepler-1402",2.03387914000,0.76000000,,5416.00
"TYC 3318-01333-1 b","TYC 3318-01333-1",562.00000000000,,1086.97860000,4776.00
"Kepler-106 c","Kepler-106",13.57080000000,2.50000000,10.44000000,5858.00
"Kepler-536 b","Kepler-536",1.82708229900,3.10000000,,5524.00
"Kepler-1117 b","Kepler-1117",4.79028459000,1.11000000,,5612.00
"HD 147873 c","HD 147873",491.54000000000,,731.00900000,5972.00
"Kepler-1516 b","Kepler-1516",7.25931979000,1.75000000,,5904.00
"HIP 12961 b","HIP 12961",57.43500000000,,114.41880000,3901.00
"Kepler-997 b","Kepler-997",2.70730671600,1.36000000,,6150.00
"HATS-45 b","HATS-45",4.18762440000,14.41477400,222.48100000,6450.00
"HATS-34 b","HATS-34",2.10616070000,16.02887000,299.07803000,5380.00
"NGC 2682 YBP 401 b","NGC 2682 YBP 401",4.08700000000,,146.20180000,6165.00
"Kepler-1900 b","Kepler-1900",2.98622989700,1.62314676,,6173.00
"TOI-712 d","TOI-712",84.83960000000,2.47400000,,4622.00
"Kepler-1027 b","Kepler-1027",1.90780519900,0.89000000,,5436.00
"Kepler-79 b","Kepler-79",13.48451000000,3.51000000,7.60000000,6389.00
"HD 88986 b","HD 88986",146.05000000000,2.49000000,17.20000000,5861.00
"HD 103774 b","HD 103774",5.88810000000,,116.00000000,6489.00
"Kepler-1468 d","Kepler-1468",19.59059906000,3.33187146,,5794.00
"HD 196067 c","HD 196067",4.60108800000,,10.40000000,6072.00
"TOI-1269 c","TOI-1269",9.23786144195,2.22999162,,5554.02
"Kepler-2001 c","Kepler-2001",14.09258318900,1.82000000,,5081.00
"Kepler-590 b","Kepler-590",5.85296257000,4.02000000,,6000.00
"Kepler-1682 b","Kepler-1682",14.83340000000,2.88940836,,5619.12
"HIP 21152 b","HIP 21152",22000.00000000000,,7627.88176800,6655.00
"TOI-122 b","TOI-122",5.07803000000,2.72000000,,3403.00
"Kepler-286 c","Kepler-286",3.46809500000,1.37000000,,5580.00
"Kepler-1558 b","Kepler-1558",3.50470358000,0.68000000,,5101.00
"TOI-2328 b","TOI-2328",17.10197000000,9.97599282,50.85254512,5525.00
"K2-352 d","K2-352",14.87138700000,2.23000000,,5791.00
"Kepler-449 b","Kepler-449",12.58242000000,2.05600000,,5649.18
"Kepler-1797 b","Kepler-1797",23.35939980000,3.05774442,,6244.00
"TOI-2202 b","TOI-2202",11.91260750000,10.95117414,287.31687993,5169.00
"Kepler-1693 c","Kepler-1693",5.36370992700,0.97698289,,5553.00
"Kepler-224 c","Kepler-224",5.92500300000,3.12000000,,5018.00
"Kepler-1740 b","Kepler-1740",8.17240047500,3.32321414,,5705.00
"Kepler-1239 b","Kepler-1239",5.19104016000,2.90000000,,6564.00
"TOI-5614 b","TOI-5614",4.17221328949,3.21759316,,4553.00
"Kepler-634 b","Kepler-634",5.16950177000,1.89000000,,6075.00
"K2-198 d","K2-198",7.45001770000,2.43800000,,5212.90
"HD 185283 b","HD 185283",4060.00000000000,,413.17692910,
"Kepler-275 d","Kepler-275",35.67606200000,3.33000000,,6165.00
"Kepler-220 c","Kepler-220",9.03419900000,1.57000000,,4632.00
"Kepler-529 d","Kepler-529",35.86619949000,2.79502603,,6078.00
"Kepler-402 d","Kepler-402",8.92109900000,1.38000000,,6090.00
"Kepler-65 b","Kepler-65",2.15491000000,1.42000000,,6211.00
"HD 190360 b","HD 190360",2887.50000000000,,537.00000000,5560.00
"Kepler-196 d","Kepler-196",122.08000180000,2.66065673,,5132.00
"MOA-2022-BLG-249L b","MOA-2022-BLG-249L",,,4.83000000,
"HD 155918 b","HD 155918",1.87567000000,,7.62788177,
"Kepler-271 d","Kepler-271",5.24972541000,0.66000000,,5555.00
"TOI-2207 b","TOI-2207",8.00196800000,11.15293580,203.41018048,6101.00
"Kepler-919 b","Kepler-919",11.04603384000,2.25000000,,6113.00
"Kepler-1937 b","Kepler-1937",9.68859958600,3.02291330,,6457.00
"GJ 1151 c","GJ 1151",389.70000000000,,10.62000000,3280.00
"Kepler-575 b","Kepler-575",9.37891944000,2.39000000,,5710.00
"NGTS-4 b","NGTS-4",1.33735080000,3.18000000,20.60000000,5143.00
"Kepler-431 b","Kepler-431",6.80300000000,0.76400000,,6004.00
"CoRoT-25 b","CoRoT-25",4.86069000000,12.11000000,85.81000000,6040.00
"Kepler-1697 b","Kepler-1697",33.49690000000,1.25954761,,4681.53
"TOI-3856 b","TOI-3856",2.04360352000,13.59649359,171.62733978,5622.00
"DP Leo b","DP Leo",10220.00000000000,,1922.79000000,
"KELT-15 b","KELT-15",3.32944000000,19.50366000,416.35730000,6003.00
"HD 86950 b","HD 86950",1270.00000000000,,1144.18800000,4805.00
"Kepler-804 c","Kepler-804",9.65185017000,1.14000000,,5817.00
"K2-111 b","K2-111",5.35189630000,1.83700000,5.35000000,5775.00
"Kepler-1312 c","Kepler-1312",1.11611998100,1.02732734,,5721.00
"WASP-41 c","WASP-41",421.00000000000,,1010.69940000,5545.00
"Kepler-517 b","Kepler-517",60.92832271000,2.67000000,,5690.00
"HD 192263 b","HD 192263",24.35560000000,,177.98480000,4976.00
"HD 141399 e","HD 141399",5000.00000000000,,209.76780000,5600.00
"Kepler-1336 c","Kepler-1336",5.77721211000,1.71000000,,5512.00
"Kepler-1163 b","Kepler-1163",6.11786898000,1.03000000,,6302.00
"WASP-140 b","WASP-140",,14.23540549,,5300.00
"rho CrB c","rho CrB",102.03600000000,,27.44200000,
"Kepler-1460 b","Kepler-1460",29.96332470000,1.96000000,,4422.00
"Kepler-1751 b","Kepler-1751",7.01731014300,1.82417378,,6052.00
"HD 40956 b","HD 40956",578.60000000000,,858.14100000,4869.00
"K2-83 c","K2-83",9.99767000000,1.48300000,,3910.00
"HD 156846 b","HD 156846",359.51001000000,,3391.24610000,6090.00
"K2-350 c","K2-350",19.99194400000,2.74000000,,5789.00
"HD 23596 b","HD 23596",1535.11912000000,,3786.60764100,
"Kepler-1128 b","Kepler-1128",61.61781670000,3.65000000,,5543.00
"HD 39194 d","HD 39194",33.87400000000,,5.16000000,
"Kepler-210 c","Kepler-210",7.97251300000,3.62000000,,4559.00
"Kepler-1415 b","Kepler-1415",0.63642408000,1.29000000,,5267.00
"HIP 948 b","HIP 948",24955.45756000000,,6547.26518420,
"HD 108236 c","HD 108236",6.20344900000,2.07100000,,5660.00
"HD 114783 c","HD 114783",4352.00000000000,,603.87397330,
"LHS 1903 b","LHS 1903",2.15550980000,1.38200000,3.28000000,3664.00
"HD 154345 b","HD 154345",3280.00000000000,,376.94449070,
"HD 34445 e","HD 34445",49.17500000000,,16.80000000,5836.00
"K2-65 b","K2-65",12.64750000000,1.58000000,,5213.00
"HAT-P-2 b","HAT-P-2",5.63351580000,,2739.69460000,6380.00
"HD 39194 b","HD 39194",5.63692000000,,4.62000000,
"Kepler-272 b","Kepler-272",2.97135300000,1.43000000,,5297.00
"K2-367 b","K2-367",20.64509900000,2.41300000,,4348.00
"Kepler-855 b","Kepler-855",7.88663110400,8.35000000,,5835.00
"HD 105618 c","HD 105618",77114.07158000000,,8419.59232984,
"OGLE-2017-BLG-1691L b","OGLE-2017-BLG-1691L",,,14.62010672,
"K2-398 b","K2-398",6.39302500000,2.27400000,,5946.00
"K2-148 d","K2-148",9.75790000000,1.64000000,,4079.00
"Kepler-376 b","Kepler-376",4.92019900000,1.07000000,,5900.00
"HD 40307 f","HD 40307",51.76000000000,,5.20000000,4956.00
"HD 74698 b","HD 74698",15.01700000000,,23.00000000,5783.00
"Kepler-815 b","Kepler-815",8.57503552000,4.11000000,,5028.00
"TOI-5688 A b","TOI-5688 A",2.94815527000,10.30000000,124.00000000,3713.00
"Kepler-806 b","Kepler-806",8.09219642000,1.14000000,,5770.00
"Kepler-943 b","Kepler-943",49.77014380000,5.93000000,,5612.00
"TOI-3807 b","TOI-3807",2.89897270000,18.49481816,330.54154328,5772.00
"TOI-1518 b","TOI-1518",1.90261131000,21.05046575,581.62598481,7299.00
"Kepler-340 c","Kepler-340",22.82466900000,3.37000000,,6620.00
"Kepler-1201 b","Kepler-1201",15.18725932000,2.29000000,,6177.00
"HATS-37 A b","HATS-37 A",4.33153660000,6.79265400,31.46517000,5326.00
"Kepler-250 d","Kepler-250",17.64831200000,2.18000000,,5160.00
"K2-271 b","K2-271",8.56242100000,7.28000000,,5644.00
"WISPIT 1 b","WISPIT 1",,,3305.41543280,4670.00
"Kepler-498 b","Kepler-498",9.61375356000,3.03000000,,5744.00
"K2-341 b","K2-341",36.55255100000,3.21000000,,5817.00
"K2-244 b","K2-244",21.06884000000,1.75000000,,5677.00
"Kepler-1282 b","Kepler-1282",2.13194651300,1.55000000,,5504.00
"TOI-4578 b","TOI-4578",8.62392630369,2.26974262,,5951.32
"HAT-P-60 b","HAT-P-60",4.79478130000,18.28184752,182.43350562,6212.00
"Kepler-473 b","Kepler-473",14.55731705000,4.08000000,,5816.00
"CoRoT-32 b","CoRoT-32",6.71837000000,6.38913000,47.67450000,5970.00
"WASP-91 b","WASP-91",2.79858100000,11.54527000,425.89220000,4920.00
"Kepler-213 c","Kepler-213",4.82296200000,2.34000000,,5696.00
"Kepler-121 b","Kepler-121",3.17742200000,2.34000000,,5311.00
"HD 564 b","HD 564",492.30000000000,,104.88000000,5902.00
"Pr0211 c","Pr0211",4850.00000000000,,2475.89570000,5300.00
"Kepler-890 b","Kepler-890",52.75875577000,8.89000000,,5954.00
"Kepler-330 b","Kepler-330",8.25978000000,1.35000000,,5117.00
"HATS-5 b","HATS-5",4.76338700000,10.22300000,75.32300000,5304.00
"61 Vir c","61 Vir",38.02100000000,,18.20000000,5577.00
"DMPP-6 b","DMPP-6",7.60270000000,,5.80000000,
"TOI-2128 b","TOI-2128",16.34136000000,2.08874836,4.50000000,5968.00
"6 Lyn b","6 Lyn",919.86000000000,,597.83523357,4941.00
"GJ 338 B b","GJ 338 B",24.42200000000,,10.60000000,4014.00
"HD 213472 b","HD 213472",17000.00000000000,,1112.39942450,5729.54
"HD 75784 b","HD 75784",341.20000000000,,317.83000000,4867.00
"HIP 86221 b","HIP 86221",2.22400000000,,225.65816897,
"HD 86728 b","HD 86728",31.15150000000,,9.43000000,5610.00
"TOI-5817 b","TOI-5817",15.61031000000,3.08000000,10.30000000,5770.00
"HD 73583 b","HD 73583",6.39804200000,2.79000000,10.20000000,4511.00
"TOI-1410 c","TOI-1410",47.56000000000,,27.00000000,4635.00
"Kepler-164 d","Kepler-164",28.98676900000,2.45000000,,5888.00
"Kepler-257 c","Kepler-257",6.58148400000,5.41000000,,5180.00
"Kepler-238 c","Kepler-238",6.15555700000,2.39000000,,5751.00
"K2-214 b","K2-214",8.59656000000,2.51000000,,5875.00
"Kepler-597 b","Kepler-597",13.02365861000,2.37000000,,5683.00
"Kepler-1489 c","Kepler-1489",0.68074100000,0.51000000,,5565.53
"Kepler-1863 b","Kepler-1863",44.99760056000,2.26309256,,5871.00
"TOI-2842 b","TOI-2842",3.55140580000,12.84549188,117.59651059,5910.00
"Kepler-176 d","Kepler-176",25.75197400000,2.51000000,,5232.00
"TOI-763 b","TOI-763",5.60570000000,2.28000000,9.79000000,5450.00
"Kepler-1618 b","Kepler-1618",6.10826019000,1.26000000,,6620.00
"TOI-5542 b","TOI-5542",75.12375000000,11.30986153,419.53349724,5700.00
"Kepler-1857 b","Kepler-1857",8.94340992000,1.96065412,,6074.00
"Kepler-697 b","Kepler-697",3.70987064500,4.13000000,,5513.00
"HD 21693 b","HD 21693",22.67860000000,,8.23000000,5430.00
"K2-48 b","K2-48",20.50650000000,2.24000000,,4899.00
"Kepler-28 c","Kepler-28",8.99000000000,1.85700000,2.06000000,4499.30
"Kepler-1107 b","Kepler-1107",0.57103851800,1.34000000,,5268.00
"HD 238914 b","HD 238914",4100.00000000000,,1906.98000000,4769.00
"Kepler-1920 b","Kepler-1920",30.25410080000,2.95415848,,6277.00
"Kepler-281 b","Kepler-281",14.64600800000,2.82000000,,5723.00
"Kepler-1643 b","Kepler-1643",5.34265700000,2.32000000,,4916.00
"Kepler-175 c","Kepler-175",34.03525700000,3.10000000,,6064.00
"Kepler-207 d","Kepler-207",5.86807500000,3.31000000,,5920.00
"Kepler-235 c","Kepler-235",7.82490400000,1.28000000,,4255.00
"Kepler-1654 b","Kepler-1654",1047.83560000000,9.18017100,158.91500000,5597.00
"Kepler-1606 b","Kepler-1606",196.43522400000,2.07000000,,5422.00
"KIC 8540376 c","KOI-7892",75.20000000000,2.40000000,,6474.00
"Kepler-1936 b","Kepler-1936",126.55699920000,3.16615594,,6501.00
"HD 100508 b","HD 100508",5681.00000000000,,381.39408840,5419.00
"HD 154857 c","HD 154857",3452.00000000000,,819.97000000,5605.00
"HD 4760 b","HD 4760",434.00000000000,,4417.83700000,4076.00
"HD 110113 c","HD 110113",6.74400000000,,10.50000000,5732.00
"HD 202696 b","HD 202696",517.80000000000,,634.38868000,5040.00
"HD 210193 b","HD 210193",649.91800000000,,153.10000000,5790.00
"HD 180053 b","HD 180053",213.72000000000,,697.31902000,5131.00
"HD 135625 b","HD 135625",4055.00000000000,,731.00533610,
"HD 128311 c","HD 128311",921.53800000000,,1204.25787000,
"HD 125612 d","HD 125612",2822.72698000000,,2281.37230545,
"51 Eri b","51 Eri",9100.00000000000,,3464.32963630,
"HD 168443 c","HD 168443",1753.10960000000,,5500.33841154,
"TOI-5789 b","TOI-5789",2.76369000000,,2.12000000,5185.00
"Kepler-833 b","Kepler-833",18.75469980000,2.02000000,,4339.00
"COCONUTS-2 b","COCONUTS-2 A",,12.57647635,2383.71305250,3552.00
"11 Com b","11 Com",323.21000000000,,4914.89848585,4874.00
"K2-386 b","K2-386",7.47322300000,2.32000000,,5749.00
"OGLE-2019-BLG-1053L b","OGLE-2019-BLG-1053L",,,2.48000000,
"KMT-2024-BLG-0176L b","KMT-2024-BLG-0176L",,,241.54958932,
"K2-66 b","K2-66",5.06963000000,2.49000000,21.30000000,5887.00
"K2-4 b","K2-4",10.00341700000,2.10000000,,4014.73
"Kepler-1612 b","Kepler-1612",3.91795101000,1.03000000,,5643.00
"Kepler-744 b","Kepler-744",12.06222443000,1.62000000,,5594.00
"WASP-53 c","WASP-53",2840.00000000000,,5196.52050000,4953.00
"Kepler-140 b","Kepler-140",3.25427000000,1.61000000,,6077.00
"HD 112640 b","HD 112640",613.20000000000,,1589.15000000,4155.00
"14 Her b","14 Her",,,2828.67282230,
"TOI-1054.01","TOI-1054",15.50778550000,2.43432000,,6122.00
"HD 216437 b","HD 216437",1359.00000000000,,1334.87930940,
"Kepler-1455 b","Kepler-1455",49.27676400000,2.16000000,,4075.00
"tau Cet f","tau Cet",636.13000000000,,3.93000000,
"HD 82886 b","HD 82886",705.00000000000,,740.54390000,4953.00
"Kepler-264 b","Kepler-264",40.80623100000,3.33000000,,6158.00
"Kepler-1822 b","Kepler-1822",22.13339996000,2.64755943,,5165.00
"Kepler-106 d","Kepler-106",23.98020000000,0.95000000,8.10000000,5858.00
"Kepler-1214 b","Kepler-1214",18.82634264000,2.36000000,,5130.00
"Kepler-776 b","Kepler-776",4.89718784000,1.28000000,,5071.00
"NGTS-34 b","NGTS-34",43.12655000000,3.65000000,19.10000000,6134.00
"HD 142022 A b","HD 142022 A",1928.00000000000,,1411.16520000,5421.00
"HD 47366 c","HD 47366",677.53000000000,,483.73483545,4866.00
"K2-373 b","K2-373",11.02066000000,2.06100000,,6138.00
"HD 206610 b","HD 206610",673.20000000000,,647.10188000,4842.00
"Kepler-1600 c","Kepler-1600",7.29804992700,1.94206512,,5119.00
"KMT-2018-BLG-0087L b","KMT-2018-BLG-0087L",,,73.10053361,
"Kepler-1306 b","Kepler-1306",16.29595382000,1.91000000,,5727.00
"HD 74698 c","HD 74698",3449.00000000000,,126.00000000,5783.00
"Kepler-1204 b","Kepler-1204",85.73502850000,3.05000000,,5825.00
"Gaia-2 b","Gaia-2",3.69152240000,14.81827249,259.66580852,5720.00
"HIP 105854 b","HIP 105854",184.20000000000,,2606.10000000,4780.00
"TOI-5616 b","TOI-5616",2.00284900000,10.78000000,624.00000000,3996.00
"Kepler-212 b","Kepler-212",16.25758200000,1.09000000,,5852.00
"WASP-38 b","WASP-38",6.87188000000,13.78707000,1093.33520000,6180.00
"NGTS-9 b","NGTS-9",4.43527000000,11.99363000,921.70700000,6330.00
"Kepler-631 b","Kepler-631",17.97979059000,2.90000000,,6185.00
"HD 145377 b","HD 145377",103.95000000000,,1913.33660000,6014.00
"Kepler-1413 b","Kepler-1413",13.18296420000,1.82000000,,5196.00
"TOI-5789 d","TOI-5789",29.65000000000,,4.29000000,5185.00
"Kepler-19 d","Kepler-19",62.95000000000,,22.50000000,5544.00
"HD 4917 b","HD 4917",400.50000000000,,513.29545000,4802.00
"Kepler-131 c","Kepler-131",25.51690000000,0.84000000,8.25000000,5685.00
"Kepler-633 c","Kepler-633",23.78319931000,2.29600000,,5877.00
"G 192-15 c","G 192-15",1219.00000000000,,14.30000000,
"Kepler-178 c","Kepler-178",20.55280200000,2.88000000,,5676.00
"Kepler-1905 b","Kepler-1905",3.42392993000,1.44607340,,5788.00
"Kepler-1322 c","Kepler-1322",6.45998001100,2.15492527,,5704.00
"K2-118 b","K2-118",50.92092000000,2.54000000,,4726.29
"K2-203 b","K2-203",9.69520000000,1.26549392,,5026.00
"Kepler-711 b","Kepler-711",23.58914398000,3.41000000,,5222.00
"TOI-1408 c","TOI-1408",2.16640000000,2.22000000,7.60000000,6117.00
"Kepler-27 d","Kepler-27",6.54628992100,2.70619460,,5251.00
